source,year,month,iso3,hooks,sets,lat_index,lon_index,region,region_CCSBT
iotc,2019,8,CHN,30828.0,0,-7.0,8.0,South_Indian,14
iattc,2018,3,CHN,1898.0,0,-7.0,-22.0,Other_Region,Other_Region
iotc,2019,2,PRT,1000.0,0,-7.0,6.0,South_Indian,14
iotc,2018,7,TWN,1001535.0,360,-7.0,7.0,South_Indian,Other_Region
iotc,2018,7,TWN,1268759.0,360,-7.0,7.0,South_Indian,Other_Region
iotc,2017,9,PRT,16000.0,11,-7.0,7.0,South_Indian,Other_Region
iotc,2019,4,JPN,13471.0,1,-7.0,18.0,South_Indian,Other_Region
,2017,4,TWN,0.0,2,-7.0,-33.0,South_Pacific,Other_Region
,2018,1,ESP,0.0,5,-7.0,9.0,South_Indian,14
,2017,6,ESP,0.0,18,-7.0,-10.0,South_Atlantic,Other_Region
,2018,3,ZAF,0.0,4,-7.0,5.0,Other_Region,14
iccat,2019,6,TWN,332018.0,79,-7.0,2.0,South_Atlantic,15
iotc,2018,2,PRT,31200.0,22,-7.0,9.0,South_Indian,14
,2017,9,,0.0,2,-7.0,-31.0,South_Pacific,Other_Region
iotc,2017,9,TWN,272632.0,60,-7.0,8.0,South_Indian,14
iotc,2017,9,TWN,46000.0,60,-7.0,8.0,South_Indian,14
,2018,5,VUT,0.0,8,-7.0,33.0,South_Pacific,4
,2018,2,ESP,0.0,3,-7.0,-8.0,South_Atlantic,Other_Region
,2019,6,JPN,0.0,2,-7.0,4.0,South_Atlantic,Other_Region
iattc,2018,9,CHN,38019.0,4,-7.0,-24.0,Other_Region,Other_Region
,2018,7,VUT,0.0,3,-7.0,35.0,South_Pacific,5
,2017,12,ESP,0.0,7,-7.0,34.0,South_Pacific,Other_Region
wcpfc,2018,5,VUT,289729.0,56,-7.0,-35.0,South_Pacific,5
,2019,6,ESP,0.0,8,-7.0,6.0,South_Indian,14
wcpfc,2017,11,,0.0,0,-7.0,30.0,South_Pacific,4
iattc,2018,3,CHN,28033.0,0,-7.0,-21.0,Other_Region,Other_Region
iattc,2018,10,CHN,11142.0,0,-7.0,-21.0,Other_Region,Other_Region
iotc,2019,1,ESP,5660.0,0,-7.0,10.0,South_Indian,Other_Region
iotc,2019,3,GBR,7200.0,0,-7.0,9.0,South_Indian,14
iotc,2018,1,IDN,16400.0,0,-7.0,20.0,South_Indian,Other_Region
iotc,2019,6,SYC,4300.0,0,-7.0,5.0,Other_Region,14
iccat,2017,6,TWN,47840.0,0,-7.0,-8.0,South_Atlantic,Other_Region
iccat,2018,8,TWN,38120.0,0,-7.0,-3.0,South_Atlantic,Other_Region
iccat,2019,3,TWN,3000.0,0,-7.0,-10.0,South_Atlantic,Other_Region
iccat,2018,8,ZAF,7000.0,0,-7.0,2.6,South_Atlantic,15
iotc,2019,8,TWN,743971.0,169,-7.0,12.0,South_Indian,14
iotc,2019,8,TWN,3520.0,169,-7.0,12.0,South_Indian,14
iotc,2019,9,TWN,173400.0,90,-7.0,7.0,South_Indian,Other_Region
iotc,2019,9,TWN,265200.0,90,-7.0,7.0,South_Indian,Other_Region
iccat,2019,3,TWN,86248.0,11,-7.0,2.0,South_Atlantic,15
,2018,4,ECU,0.0,1,-7.0,-17.0,Other_Region,Other_Region
,2019,8,NZL,0.0,3,-7.0,35.0,South_Pacific,5
,2017,6,SYC,0.0,8,-7.0,14.0,South_Indian,14
iotc,2017,5,JPN,9740.0,7,-7.0,19.0,South_Indian,Other_Region
,2018,7,ZAF,0.0,75,-7.0,3.0,South_Atlantic,15
,2019,6,JPN,0.0,1,-7.0,14.0,South_Indian,14
,2017,4,ESP,0.0,1,-7.0,32.0,South_Pacific,4
,2019,8,ESP,0.0,2,-7.0,-2.0,South_Atlantic,Other_Region
,2017,6,JPN,0.0,25,-7.0,35.0,South_Pacific,5
,2018,5,ESP,0.0,3,-7.0,1.0,South_Atlantic,Other_Region
,2018,8,,0.0,7,-7.0,-31.0,South_Pacific,Other_Region
,2018,3,PRT,0.0,5,-7.0,-1.0,South_Atlantic,15
,2018,12,ESP,0.0,7,-7.0,-8.0,South_Atlantic,Other_Region
iotc,2019,9,PRT,7400.0,9,-7.0,8.0,South_Indian,14
,2018,1,ESP,0.0,1,-7.0,-9.0,South_Atlantic,Other_Region
iattc,2019,9,TWN,34920.0,7,-7.0,-29.0,South_Pacific,Other_Region
,2019,6,PRT,0.0,1,-7.0,-8.0,South_Atlantic,Other_Region
iotc,2018,5,JPN,6760.0,1,-7.0,21.0,South_Indian,Other_Region
iotc,2019,2,CHN,10592.0,1,-7.0,15.0,South_Indian,14
iotc,2018,7,CHN,53550.0,80,-7.0,15.0,South_Indian,14
iotc,2018,7,CHN,289170.0,80,-7.0,15.0,South_Indian,14
,2018,9,ITA,0.0,1,-7.0,-1.0,South_Atlantic,15
iccat,2019,6,TWN,117100.0,10,-7.0,-9.0,South_Atlantic,Other_Region
,2017,12,JPN,0.0,1,-7.0,-36.0,South_Pacific,5
,2019,1,TWN,0.0,1,-7.0,3.0,South_Atlantic,15
,2019,5,JPN,0.0,4,-7.0,5.0,Other_Region,14
,2019,7,ESP,0.0,14,-7.0,-10.0,South_Atlantic,Other_Region
,2019,3,ESP,0.0,8,-7.0,-9.0,South_Atlantic,Other_Region
wcpfc,2017,6,,0.0,0,-7.0,33.0,South_Pacific,4
wcpfc,2018,1,,0.0,0,-7.0,35.0,South_Pacific,5
wcpfc,2019,1,,0.0,0,-7.0,33.0,South_Pacific,4
wcpfc,2019,4,,0.0,0,-7.0,-36.0,South_Pacific,5
wcpfc,2019,6,,0.0,0,-7.0,-28.0,South_Pacific,Other_Region
wcpfc,2019,8,,0.0,0,-7.0,31.0,South_Pacific,4
iotc,2019,3,CHN,2000.0,0,-7.0,15.0,South_Indian,14
iattc,2017,5,ESP,159800.0,0,-7.0,-20.0,Other_Region,Other_Region
iattc,2019,3,JPN,2705.0,0,-7.0,-18.0,Other_Region,Other_Region
iotc,2018,5,CHN,80325.0,71,-7.0,14.0,South_Indian,14
,2019,8,VUT,0.0,9,-7.0,-35.0,South_Pacific,5
,2017,8,TWN,0.0,3,-7.0,-31.0,South_Pacific,Other_Region
,2019,7,,0.0,2,-7.0,-30.0,South_Pacific,Other_Region
iotc,2019,3,TWN,82850.0,15,-7.0,8.0,South_Indian,14
iotc,2019,3,TWN,16800.0,15,-7.0,8.0,South_Indian,14
,2017,7,PAN,0.0,6,-7.0,-9.0,South_Atlantic,Other_Region
iccat,2018,4,TWN,271118.0,53,-7.0,2.0,South_Atlantic,15
wcpfc,2019,7,TWN,202680.0,65,-7.0,34.0,South_Pacific,Other_Region
,2018,1,ESP,0.0,4,-7.0,10.0,South_Indian,Other_Region
wcpfc,2018,8,JPN,350700.0,88,-7.0,35.0,South_Pacific,5
iccat,2018,9,ZAF,1500.0,49,-7.0,3.0,South_Atlantic,15
,2017,9,,0.0,18,-7.0,-27.0,South_Pacific,Other_Region
iccat,2018,6,JPN,41493.0,13,-7.0,1.0,South_Atlantic,Other_Region
,2017,6,OMN,0.0,1,-7.0,6.0,South_Indian,14
,2018,2,ESP,0.0,1,-7.0,-1.0,South_Atlantic,15
,2019,12,ESP,0.0,45,-7.0,-6.0,South_Atlantic,Other_Region
,2017,10,ZAF,0.0,11,-7.0,2.0,South_Atlantic,15
,2018,2,PRT,0.0,8,-7.0,-1.0,South_Atlantic,15
,2019,3,PRT,0.0,1,-7.0,5.0,Other_Region,14
iccat,2019,3,JPN,13390.0,7,-7.0,-1.0,South_Atlantic,15
iccat,2018,11,BRA,4400.0,3,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2017,11,TWN,7840.0,1,-7.0,8.0,South_Indian,14
,2019,7,VUT,0.0,14,-7.0,34.0,South_Pacific,Other_Region
,2019,11,ESP,0.0,28,-7.0,7.0,South_Indian,Other_Region
,2017,12,ZAF,0.0,2,-7.0,5.0,Other_Region,14
wcpfc,2017,3,,0.0,0,-7.0,-34.0,South_Pacific,Other_Region
iattc,2017,8,ESP,25200.0,0,-7.0,-25.0,South_Pacific,Other_Region
iattc,2018,4,ESP,112500.0,0,-7.0,-19.0,Other_Region,Other_Region
iotc,2019,3,TWN,12180.0,0,-7.0,13.0,South_Indian,Other_Region
,2019,5,BRA,0.0,8,-7.0,-10.0,South_Atlantic,Other_Region
,2018,4,ESP,0.0,15,-7.0,0.0,South_Atlantic,15
,2017,6,PRT,0.0,3,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2017,10,TWN,38631.0,17,-7.0,8.0,South_Indian,14
iotc,2017,10,TWN,29120.0,17,-7.0,8.0,South_Indian,14
,2018,11,ESP,0.0,6,-7.0,-20.0,Other_Region,Other_Region
iotc,2019,8,CHN,32970.0,3,-7.0,10.0,South_Indian,Other_Region
iccat,2018,3,JPN,3240.0,1,-7.0,-1.0,South_Atlantic,15
iotc,2019,5,TWN,245435.0,72,-7.0,21.0,South_Indian,Other_Region
iattc,2018,10,VUT,28000.0,7,-7.0,-25.0,South_Pacific,Other_Region
,2017,6,CHN,0.0,10,-7.0,-23.0,Other_Region,Other_Region
iccat,2018,7,KOR,52589.0,10,-7.0,0.0,South_Atlantic,15
,2019,10,ESP,0.0,9,-7.0,-6.0,South_Atlantic,Other_Region
iotc,2018,10,TWN,4500.0,1,-7.0,9.0,South_Indian,14
iotc,2017,10,MYS,27000.0,10,-7.0,9.0,South_Indian,14
,2019,3,TWN,0.0,6,-7.0,-32.0,South_Pacific,Other_Region
iotc,2019,5,GBR,3600.0,3,-7.0,8.0,South_Indian,14
,2019,10,SYC,0.0,3,-7.0,6.0,South_Indian,14
,2019,3,AUS,0.0,4,-7.0,30.0,South_Pacific,4
iotc,2017,7,TWN,171360.0,229,-7.0,6.0,South_Indian,14
iotc,2017,7,TWN,971907.0,229,-7.0,6.0,South_Indian,14
,2018,8,ZAF,0.0,49,-7.0,3.0,South_Atlantic,15
iccat,2018,7,JPN,66837.0,11,-7.0,1.0,South_Atlantic,Other_Region
iotc,2019,1,CHN,11703.0,1,-7.0,11.0,South_Indian,14
iotc,2018,6,ESP,103500.0,35,-7.0,7.0,South_Indian,Other_Region
,2019,8,SYC,0.0,5,-7.0,8.0,South_Indian,14
iattc,2019,9,TWN,81720.0,11,-7.0,-27.0,South_Pacific,Other_Region
iotc,2018,5,TWN,20000.0,2,-7.0,11.0,South_Indian,14
iotc,2017,8,TWN,697595.0,473,-7.0,7.0,South_Indian,Other_Region
iotc,2017,8,TWN,1521410.0,473,-7.0,7.0,South_Indian,Other_Region
iotc,2018,7,CHN,117810.0,100,-7.0,17.0,South_Indian,Other_Region
iotc,2018,7,CHN,37485.0,100,-7.0,17.0,South_Indian,Other_Region
iotc,2019,6,PRT,26400.0,20,-7.0,8.0,South_Indian,14
,2018,4,ZAF,0.0,10,-7.0,5.0,Other_Region,14
iattc,2017,5,TWN,19200.0,2,-7.0,-26.0,South_Pacific,Other_Region
wcpfc,2017,3,,0.0,0,-7.0,34.0,South_Pacific,Other_Region
wcpfc,2019,7,,0.0,0,-7.0,31.0,South_Pacific,4
wcpfc,2019,11,,0.0,0,-7.0,31.0,South_Pacific,4
iotc,2018,5,AUS,2721.0,0,-7.0,27.0,Other_Region,Other_Region
iotc,2018,2,GBR,1200.0,0,-7.0,9.0,South_Indian,14
iccat,2019,3,TWN,3840.0,0,-7.0,-1.0,South_Atlantic,15
,2019,9,ZAF,0.0,40,-7.0,3.0,South_Atlantic,15
iotc,2017,2,PRT,2700.0,1,-7.0,17.0,South_Indian,Other_Region
,2017,7,ESP,0.0,23,-7.0,9.0,South_Indian,14
iotc,2019,10,TWN,63445.0,12,-7.0,10.0,South_Indian,Other_Region
,2019,5,ZAF,0.0,4,-7.0,6.0,South_Indian,14
,2019,12,ESP,0.0,1,-7.0,33.0,South_Pacific,4
iotc,2019,6,TWN,1073108.0,282,-7.0,10.0,South_Indian,Other_Region
iotc,2019,6,TWN,60150.0,282,-7.0,10.0,South_Indian,Other_Region
iotc,2017,7,SYC,118800.0,42,-7.0,13.0,South_Indian,Other_Region
,2018,5,PRT,0.0,8,-7.0,-9.0,South_Atlantic,Other_Region
iotc,2017,7,JPN,39600.0,13,-7.0,7.0,South_Indian,Other_Region
,2019,10,ESP,0.0,7,-7.0,0.0,South_Atlantic,15
iotc,2019,11,PRT,11000.0,10,-7.0,7.0,South_Indian,Other_Region
,2019,6,TWN,0.0,1,-7.0,34.0,South_Pacific,Other_Region
wcpfc,2019,4,CHN,319313.0,69,-7.0,-30.0,South_Pacific,Other_Region
iattc,2019,4,CHN,319313.0,69,-7.0,-30.0,South_Pacific,Other_Region
iotc,2019,5,TWN,200664.0,57,-7.0,9.0,South_Indian,14
iattc,2018,4,CHN,73007.0,23,-7.0,-30.0,South_Pacific,Other_Region
iattc,2019,4,CHN,136234.0,26,-7.0,-28.0,South_Pacific,Other_Region
,2019,6,TWN,0.0,1,-7.0,-31.0,South_Pacific,Other_Region
,2018,7,CHN,0.0,50,-7.0,10.0,South_Indian,Other_Region
iotc,2018,5,TWN,45440.0,15,-7.0,15.0,South_Indian,14
,2017,2,ESP,0.0,9,-7.0,32.0,South_Pacific,4
,2018,4,CHN,0.0,3,-7.0,16.0,South_Indian,Other_Region
,2017,11,ESP,0.0,2,-7.0,14.0,South_Indian,14
,2019,12,SEN,0.0,2,-7.0,1.0,South_Atlantic,Other_Region
,2018,11,ESP,0.0,16,-7.0,-7.0,South_Atlantic,Other_Region
iattc,2018,10,TWN,45120.0,9,-7.0,-25.0,South_Pacific,Other_Region
iotc,2019,6,JPN,116856.0,29,-7.0,8.0,South_Indian,14
wcpfc,2018,7,TWN,179400.0,49,-7.0,-33.0,South_Pacific,Other_Region
iccat,2019,7,TWN,194320.0,20,-7.0,0.0,South_Atlantic,15
,2019,4,JPN,0.0,4,-7.0,21.0,South_Indian,Other_Region
,2018,4,,0.0,3,-7.0,-35.0,South_Pacific,5
,2019,6,MYS,0.0,1,-7.0,7.0,South_Indian,Other_Region
,2019,1,ESP,0.0,24,-7.0,33.0,South_Pacific,4
,2018,3,JPN,0.0,2,-7.0,33.0,South_Pacific,4
,2018,6,,0.0,3,-7.0,-30.0,South_Pacific,Other_Region
,2019,7,SYC,0.0,36,-7.0,12.0,South_Indian,14
,2017,7,TWN,0.0,2,-7.0,33.0,South_Pacific,4
wcpfc,2017,1,,0.0,0,-7.0,-35.0,South_Pacific,5
wcpfc,2018,5,,0.0,0,-7.0,-29.0,South_Pacific,Other_Region
iotc,2017,9,AUS,6320.0,0,-7.0,22.0,South_Indian,Other_Region
iotc,2019,3,ESP,12600.0,0,-7.0,10.0,South_Indian,Other_Region
iotc,2018,11,JPN,10200.0,0,-7.0,8.0,South_Indian,14
iccat,2018,7,TWN,23160.0,0,-7.0,-4.0,South_Atlantic,Other_Region
iotc,2019,10,TWN,3800.0,0,-7.0,8.0,South_Indian,14
,2019,5,ESP,0.0,20,-7.0,33.0,South_Pacific,4
iotc,2018,7,CHN,44625.0,18,-7.0,14.0,South_Indian,14
iotc,2018,4,TWN,208274.0,47,-7.0,7.0,South_Indian,Other_Region
iotc,2018,4,TWN,36414.0,47,-7.0,7.0,South_Indian,Other_Region
,2019,12,ZAF,0.0,3,-7.0,2.0,South_Atlantic,15
iotc,2019,8,MYS,291000.0,11,-7.0,10.0,South_Indian,Other_Region
,2018,10,PRT,0.0,12,-7.0,-7.0,South_Atlantic,Other_Region
,2017,1,PRT,0.0,1,-7.0,-23.0,Other_Region,Other_Region
,2017,5,MYS,0.0,1,-7.0,11.0,South_Indian,14
iotc,2018,6,GBR,2200.0,2,-7.0,9.0,South_Indian,14
iotc,2018,6,JPN,368520.0,104,-7.0,16.0,South_Indian,Other_Region
iccat,2017,11,TWN,13240.0,1,-7.0,0.0,South_Atlantic,15
iotc,2017,7,TWN,89100.0,13,-7.0,20.0,South_Indian,Other_Region
,2019,2,ESP,0.0,2,-7.0,32.0,South_Pacific,4
iotc,2019,7,PRT,3000.0,2,-7.0,7.0,South_Indian,Other_Region
iattc,2018,3,JPN,26900.0,9,-7.0,-17.0,Other_Region,Other_Region
iotc,2018,6,TWN,377680.0,91,-7.0,18.0,South_Indian,Other_Region
,2019,8,ESP,0.0,3,-7.0,1.0,South_Atlantic,Other_Region
wcpfc,2017,5,VUT,208578.00000000003,21,-7.0,-35.0,South_Pacific,5
,2018,8,VUT,0.0,26,-7.0,-34.0,South_Pacific,Other_Region
iotc,2019,7,GBR,1200.0,1,-7.0,8.0,South_Indian,14
iotc,2019,5,JPN,161265.0,49,-7.0,19.0,South_Indian,Other_Region
iccat,2017,4,TWN,6160.0,1,-7.0,2.0,South_Atlantic,15
,2017,4,CHN,0.0,19,-7.0,14.0,South_Indian,14
,2017,10,ZAF,0.0,6,-7.0,5.0,Other_Region,14
wcpfc,2017,4,,0.0,0,-7.0,31.0,South_Pacific,4
wcpfc,2017,8,,0.0,0,-7.0,-30.0,South_Pacific,Other_Region
wcpfc,2018,6,,0.0,0,-7.0,-31.0,South_Pacific,Other_Region
wcpfc,2018,8,,0.0,0,-7.0,-28.0,South_Pacific,Other_Region
iattc,2018,8,CHN,6861.0,0,-7.0,-20.0,Other_Region,Other_Region
iattc,2018,11,CHN,4293.0,0,-7.0,-23.0,Other_Region,Other_Region
iotc,2019,2,JPN,6720.0,0,-7.0,7.0,South_Indian,Other_Region
iccat,2017,6,TWN,49880.0,0,-7.0,1.0,South_Atlantic,Other_Region
iccat,2018,12,TWN,5656.0,0,-7.0,2.0,South_Atlantic,15
iccat,2017,7,TWN,72212.0,17,-7.0,2.0,South_Atlantic,15
,2017,8,CHN,0.0,7,-7.0,13.0,South_Indian,Other_Region
,2018,7,TWN,0.0,13,-7.0,33.0,South_Pacific,4
,2018,6,,0.0,20,-7.0,7.0,South_Indian,Other_Region
,2017,6,TWN,0.0,1,-7.0,34.0,South_Pacific,Other_Region
iccat,2019,9,NAM,4608.0,2,-7.0,2.0,South_Atlantic,15
,2019,5,ESP,0.0,30,-7.0,6.0,South_Indian,14
iccat,2017,9,BRA,92600.0,3,-7.0,-10.0,South_Atlantic,Other_Region
,2018,3,PRT,0.0,13,-7.0,-7.0,South_Atlantic,Other_Region
iotc,2018,3,JPN,24240.0,8,-7.0,7.0,South_Indian,Other_Region
,2017,3,TWN,0.0,1,-7.0,6.0,South_Indian,14
,2017,10,JPN,0.0,1,-7.0,33.0,South_Pacific,4
,2018,8,ESP,0.0,45,-7.0,-7.0,South_Atlantic,Other_Region
,2018,9,AUS,0.0,13,-7.0,31.0,South_Pacific,4
iotc,2018,4,TWN,18208.0,4,-7.0,15.0,South_Indian,14
,2017,11,ZAF,0.0,3,-7.0,5.0,Other_Region,14
iotc,2018,4,TWN,12805.0,4,-7.0,13.0,South_Indian,Other_Region
iotc,2018,4,TWN,3500.0,4,-7.0,13.0,South_Indian,Other_Region
,2018,1,PRT,0.0,2,-7.0,-8.0,South_Atlantic,Other_Region
,2018,6,ZAF,0.0,36,-7.0,2.0,South_Atlantic,15
,2018,6,JPN,0.0,6,-7.0,35.0,South_Pacific,5
,2018,4,TWN,0.0,2,-7.0,16.0,South_Indian,Other_Region
iotc,2017,10,TWN,147595.0,98,-7.0,7.0,South_Indian,Other_Region
iotc,2017,10,TWN,283090.0,98,-7.0,7.0,South_Indian,Other_Region
,2019,6,CHN,0.0,4,-7.0,-33.0,South_Pacific,Other_Region
iotc,2019,11,TWN,34548.0,4,-7.0,7.0,South_Indian,Other_Region
wcpfc,2018,7,VUT,317486.0,75,-7.0,-32.0,South_Pacific,Other_Region
wcpfc,2017,6,CHN,577832.0,26,-7.0,32.0,South_Pacific,4
wcpfc,2019,3,,0.0,0,-7.0,33.0,South_Pacific,4
wcpfc,2019,7,,0.0,0,-7.0,-32.0,South_Pacific,Other_Region
iattc,2018,10,CHN,912.0,0,-7.0,-24.0,Other_Region,Other_Region
iattc,2019,10,ESP,22800.0,0,-7.0,-23.0,Other_Region,Other_Region
iattc,2017,5,PAN,7000.0,0,-7.0,-20.0,Other_Region,Other_Region
iccat,2017,3,TWN,7600.0,0,-7.0,1.0,South_Atlantic,Other_Region
iccat,2018,8,TWN,11400.0,0,-7.0,-5.0,South_Atlantic,Other_Region
wcpfc,2018,5,TWN,277562.0,41,-7.0,-33.0,South_Pacific,Other_Region
,2019,9,AUS,0.0,15,-7.0,30.0,South_Pacific,4
iotc,2017,3,PRT,7800.0,5,-7.0,10.0,South_Indian,Other_Region
iotc,2017,8,TWN,381051.0,82,-7.0,15.0,South_Indian,14
,2018,8,PRT,0.0,4,-7.0,-9.0,South_Atlantic,Other_Region
iotc,2018,8,PRT,15000.0,10,-7.0,7.0,South_Indian,Other_Region
,2019,1,,0.0,1,-7.0,-11.0,South_Atlantic,Other_Region
,2017,7,VUT,0.0,21,-7.0,-33.0,South_Pacific,Other_Region
,2019,7,PRT,0.0,6,-7.0,-8.0,South_Atlantic,Other_Region
,2018,8,ZAF,0.0,5,-7.0,5.0,Other_Region,14
,2018,6,,0.0,1,-7.0,-29.0,South_Pacific,Other_Region
iotc,2017,5,TWN,153450.0,65,-7.0,14.0,South_Indian,14
iotc,2019,7,JPN,10080.0,4,-7.0,8.0,South_Indian,14
,2018,9,SYC,0.0,4,-7.0,10.0,South_Indian,Other_Region
iotc,2017,3,PRT,20800.0,8,-7.0,9.0,South_Indian,14
iotc,2018,3,TWN,3360.0,1,-7.0,18.0,South_Indian,Other_Region
iattc,2017,6,TWN,23040.0,3,-7.0,-25.0,South_Pacific,Other_Region
,2017,12,,0.0,1,-7.0,-11.0,South_Atlantic,Other_Region
,2017,10,CHN,0.0,2,-7.0,-27.0,South_Pacific,Other_Region
iotc,2019,6,MYS,21600.0,73,-7.0,10.0,South_Indian,Other_Region
iotc,2018,7,TWN,293220.0,83,-7.0,12.0,South_Indian,14
iotc,2018,7,TWN,63000.0,83,-7.0,12.0,South_Indian,14
iattc,2017,8,ESP,172500.0,5,-7.0,-21.0,Other_Region,Other_Region
,2018,3,ESP,0.0,21,-7.0,-3.0,South_Atlantic,Other_Region
iotc,2019,6,JPN,197036.0,50,-7.0,16.0,South_Indian,Other_Region
,2018,9,CHN,0.0,1,-7.0,12.0,South_Indian,14
,2018,10,PRT,0.0,1,-7.0,9.0,South_Indian,14
,2018,4,VUT,0.0,4,-7.0,-34.0,South_Pacific,Other_Region
iotc,2017,3,PRT,2700.0,2,-7.0,16.0,South_Indian,Other_Region
,2019,10,,0.0,1,-7.0,-11.0,South_Atlantic,Other_Region
wcpfc,2017,4,,0.0,0,-7.0,35.0,South_Pacific,5
wcpfc,2017,7,,0.0,0,-7.0,-34.0,South_Pacific,Other_Region
wcpfc,2018,4,,0.0,0,-7.0,33.0,South_Pacific,4
wcpfc,2018,9,,0.0,0,-7.0,-35.0,South_Pacific,5
wcpfc,2018,10,,0.0,0,-7.0,35.0,South_Pacific,5
wcpfc,2019,6,,0.0,0,-7.0,-33.0,South_Pacific,Other_Region
iotc,2017,10,TWN,43200.0,0,-7.0,11.0,South_Indian,14
iccat,2018,2,ZAF,2500.0,0,-7.0,2.8,South_Atlantic,15
,2019,6,VUT,0.0,15,-7.0,-32.0,South_Pacific,Other_Region
,2018,8,,0.0,1,-7.0,-11.0,South_Atlantic,Other_Region
,2017,6,ESP,0.0,40,-7.0,-9.0,South_Atlantic,Other_Region
,2018,8,VUT,0.0,3,-7.0,-28.0,South_Pacific,Other_Region
wcpfc,2018,8,TWN,280301.0,74,-7.0,-32.0,South_Pacific,Other_Region
,2019,8,GBR,0.0,2,-7.0,9.0,South_Indian,14
iattc,2017,9,CHN,120000.0,110,-7.0,-26.0,South_Pacific,Other_Region
,2019,10,ESP,0.0,16,-7.0,-1.0,South_Atlantic,15
iotc,2019,10,TWN,25614.0,4,-7.0,7.0,South_Indian,Other_Region
iotc,2019,5,JPN,46010.0,18,-7.0,17.0,South_Indian,Other_Region
,2018,9,,0.0,3,-7.0,-11.0,South_Atlantic,Other_Region
,2018,8,TWN,0.0,2,-7.0,-10.0,South_Atlantic,Other_Region
iotc,2018,1,PRT,3600.0,2,-7.0,8.0,South_Indian,14
iotc,2017,5,TWN,381800.0,81,-7.0,12.0,South_Indian,14
iotc,2017,5,TWN,31000.0,81,-7.0,12.0,South_Indian,14
,2018,7,MYS,0.0,21,-7.0,10.0,South_Indian,Other_Region
iotc,2019,1,AUS,1394.0,2,-7.0,22.0,South_Indian,Other_Region
,2017,6,TWN,0.0,1,-7.0,31.0,South_Pacific,4
,2018,3,PRT,0.0,2,-7.0,-6.0,South_Atlantic,Other_Region
wcpfc,2018,8,VUT,309984.0,84,-7.0,-32.0,South_Pacific,Other_Region
iotc,2017,4,MYS,12000.0,3,-7.0,10.0,South_Indian,Other_Region
wcpfc,2018,7,VUT,224035.0,50,-7.0,-33.0,South_Pacific,Other_Region
wcpfc,2017,5,TWN,306648.0,64,-7.0,-31.0,South_Pacific,Other_Region
,2018,8,TWN,0.0,5,-7.0,34.0,South_Pacific,Other_Region
iotc,2017,6,JPN,285986.0,81,-7.0,17.0,South_Indian,Other_Region
iotc,2019,9,TWN,591080.0,134,-7.0,10.0,South_Indian,Other_Region
iotc,2019,9,TWN,25550.0,134,-7.0,10.0,South_Indian,Other_Region
,2017,2,PRT,0.0,9,-7.0,-22.0,Other_Region,Other_Region
,2018,6,CHN,0.0,67,-7.0,11.0,South_Indian,14
iotc,2019,4,TWN,2688.0,1,-7.0,12.0,South_Indian,14
iotc,2019,4,TWN,16500.0,1,-7.0,12.0,South_Indian,14
,2018,2,TWN,0.0,1,-7.0,-8.0,South_Atlantic,Other_Region
wcpfc,2018,10,,0.0,0,-7.0,-34.0,South_Pacific,Other_Region
iattc,2017,5,CHN,101500.0,0,-7.0,-24.0,Other_Region,Other_Region
iotc,2018,11,IDN,20700.0,0,-7.0,20.0,South_Indian,Other_Region
iotc,2017,8,SYC,3900.0,0,-7.0,4.0,South_Atlantic,Other_Region
iccat,2018,5,ZAF,4839.0,0,-7.0,2.8,South_Atlantic,15
iccat,2018,5,ZAF,21710.0,0,-7.0,2.8,South_Atlantic,15
iccat,2018,5,ZAF,12800.0,0,-7.0,2.8,South_Atlantic,15
iotc,2019,7,TWN,395558.0,62,-7.0,15.0,South_Indian,14
iattc,2017,4,JPN,137430.0,51,-7.0,-17.0,Other_Region,Other_Region
iccat,2017,9,TWN,43960.0,3,-7.0,-2.0,South_Atlantic,Other_Region
,2018,6,VUT,0.0,18,-7.0,-36.0,South_Pacific,5
iccat,2019,9,TWN,13880.0,4,-7.0,-2.0,South_Atlantic,Other_Region
,2017,9,PRT,0.0,2,-7.0,-21.0,Other_Region,Other_Region
,2018,4,,0.0,1,-7.0,-24.0,Other_Region,Other_Region
,2018,12,ESP,0.0,1,-7.0,12.0,South_Indian,14
iccat,2019,7,ZAF,1725.0,72,-7.0,3.0,South_Atlantic,15
iccat,2019,7,ZAF,1386.0,72,-7.0,3.0,South_Atlantic,15
iotc,2018,4,JPN,25850.0,8,-7.0,7.0,South_Indian,Other_Region
iotc,2018,3,JPN,6240.0,2,-7.0,9.0,South_Indian,14
,2018,8,CHN,0.0,2,-7.0,10.0,South_Indian,Other_Region
,2017,12,AUS,0.0,2,-7.0,30.0,South_Pacific,4
,2019,11,ESP,0.0,4,-7.0,-3.0,South_Atlantic,Other_Region
iotc,2017,6,TWN,399652.0,92,-7.0,10.0,South_Indian,Other_Region
,2017,11,ESP,0.0,4,-7.0,-23.0,Other_Region,Other_Region
iotc,2019,2,CHN,16625.0,2,-7.0,16.0,South_Indian,Other_Region
iotc,2017,6,MYS,87000.0,17,-7.0,9.0,South_Indian,14
iotc,2018,8,TWN,1428470.0,329,-7.0,11.0,South_Indian,14
iotc,2018,8,TWN,27600.0,329,-7.0,11.0,South_Indian,14
